Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
c970458,Karma,UTILITY,10,4,1,13,11.333333333333334,27,0,0,1.3421706710853356,7273,361.54101077050535,16.209409614655996,52,21,7,4,4,2.5849212924606464,1.043910521955261,0.1988400994200497,0.347970173985087,46.017699115044245,14175,839,13336,0,704.6396023198012,23.42859031783548,0.8450704225352113,54.83870967741935,0,0,0,0,5644,16,5287,1,0,385,385,789,0,8972,2107,22,205,233,30,6,20,True
ISEDOL J BURGER,Pyke,TOP,14,9,5,1,1.8181818181818181,98,0,0,2.8908554572271385,10203,300.9734513274336,15.951409408564327,22,9,5,0,0,0.6489675516224189,0.26548672566371684,0.0,0.14749262536873156,13.750000000000002,9994,7177,450,2366,294.80825958702064,9.840003938364594,0.2949852507374631,32.25806451612903,3,0,0,0,4189,55,6291,-1,0,978,978,5799,0,29077,0,31,164,644,171,7,25,False
술통 개박살,Belveth,JUNGLE,18,8,4,9,3.7777777777777777,69,114,41,2.0353982300884956,15871,468.17109144542775,24.812782389819112,25,0,8,0,0,0.7374631268436579,0.0,0.0,0.2359882005899705,15.625,31585,21008,2322,8255,931.7109144542774,31.09831142618028,0.5014749262536874,54.83870967741935,0,0,0,0,6985,19,6346,1,0,115,115,15300,0,44922,0,32,473,180,142,1,24,False
바론 앙 개꿀띠 ,Naafiri,MIDDLE,17,10,9,9,2.0,232,0,0,6.843657817109145,17442,514.5132743362832,27.268889826931193,27,11,0,1,1,0.7964601769911505,0.32448377581120946,0.029498525073746312,0.0,16.875,37292,32809,41,4441,1100.0589970501476,36.71737311081573,0.56047197640118,61.29032258064516,0,0,0,0,7225,97,7393,0,0,2309,2309,6660,1689,41730,0,4,48,857,298,10,35,False
안면몰수펀치,Sivir,BOTTOM,16,3,7,10,1.7333333333333334,259,4,0,7.6401179941002955,13367,394.306784660767,20.898019167331114,24,12,3,4,3,0.7079646017699115,0.35398230088495575,0.08849557522123894,0.08849557522123894,15.0,20263,16200,2510,1552,597.7286135693215,19.95077044257372,0.3834808259587021,41.935483870967744,0,0,0,0,5273,112,5226,0,0,3196,3196,4963,821,11238,407,2,45,512,231,9,28,False
나한테 왜 머라해,Lulu,UTILITY,13,1,8,11,1.411764705882353,9,0,0,0.26548672566371684,7080,208.84955752212392,11.068899207354251,62,27,5,5,4,1.8289085545722714,0.7964601769911505,0.11799410029498525,0.14749262536873156,38.75,2431,415,1405,610,71.71091445427729,2.3935410820656724,0.35398230088495575,38.70967741935484,0,0,0,0,3208,4,4369,0,0,1058,1058,87,0,10528,5136,36,183,395,235,10,24,False
안내문자,Irelia,TOP,18,5,6,11,2.4615384615384617,272,8,0,8.023598820058998,15866,468.023598820059,22.36033598286262,22,8,2,0,0,0.6489675516224189,0.2359882005899705,0.0,0.058997050147492625,11.827956989247312,23424,17082,6342,0,690.9734513274336,20.81319306226898,0.471976401179941,48.484848484848484,0,0,0,0,6393,126,7371,1,0,5172,5172,10031,0,40790,0,12,92,5482,205,1,21,True
Hoxy나트롤인가,Zac,JUNGLE,16,1,7,20,2.8,24,81,8,0.7079646017699115,11085,326.9911504424779,15.622357517334686,38,6,7,7,4,1.12094395280236,0.17699115044247787,0.11799410029498525,0.20648967551622419,20.43010752688172,17481,1098,14325,2058,515.6637168141593,15.532591697469433,0.6194690265486726,63.63636363636363,0,0,0,0,4465,7,5779,-1,0,149,149,55379,936,55845,0,43,456,8898,181,8,26,True
차단문자,Leblanc,MIDDLE,18,10,7,8,2.4,188,4,0,5.545722713864307,14839,437.72861356932157,20.912960144314788,36,13,2,1,1,1.0619469026548674,0.3834808259587021,0.029498525073746312,0.058997050147492625,19.35483870967742,29942,5036,23885,1020,883.2448377581121,26.604705715098092,0.5309734513274337,54.54545454545454,0,0,0,0,5594,98,7696,0,0,5506,5506,7459,0,18275,0,14,26,2212,197,1,18,True
핑크퐁쓰퐁쓰퐁쓰,Yasuo,BOTTOM,16,17,6,3,3.076923076923077,294,0,15,8.672566371681416,20309,599.0855457227138,28.62196290659,42,13,7,3,3,1.2389380530973453,0.3834808259587021,0.08849557522123894,0.20648967551622419,22.58064516129032,30728,28329,2132,266,906.4306784660768,27.303099232300255,0.5899705014749262,60.60606060606061,4,0,0,0,6718,143,5040,0,0,5506,5506,6806,0,33388,0,34,228,3578,189,5,27,True
