Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
T1 Dol,Yone,MIDDLE,14,3,8,4,0.8235294117647058,171,0,0,6.862876254180602,8711,349.60535117056855,20.098751759304122,12,4,1,2,1,0.4816053511705685,0.1605351170568562,0.04013377926421405,0.04013377926421405,7.9470198675496695,20481,13973,4189,2317,821.9799331103678,24.960391937017086,0.2809364548494983,41.17647058823529,0,0,0,0,5004,104,6236,0,0,1057,1057,5052,0,23403,0,19,134,366,228,3,25,False
Chemical Cookie,Varus,BOTTOM,13,6,5,5,2.0,198,0,0,7.946488294314381,11057,443.7591973244147,25.511640248263767,14,10,8,2,2,0.5618729096989966,0.4013377926421404,0.0802675585284281,0.3210702341137124,9.271523178807946,19790,14746,4743,300,794.247491638796,24.11826358251883,0.4414715719063545,64.70588235294117,0,0,0,0,5948,133,6105,0,0,1395,1395,1913,644,5440,0,27,251,629,169,7,37,False
Destiny,Leona,UTILITY,11,1,4,9,2.2222222222222223,36,0,0,1.4448160535117056,5934,238.15384615384613,13.691423825015574,66,42,5,14,13,2.648829431438127,1.68561872909699,0.5217391304347826,0.2006688963210702,43.70860927152318,4509,1571,2333,604,180.96321070234112,5.495161722767934,0.4013377926421404,58.82352941176471,0,0,0,0,3792,20,3504,-1,0,78,78,784,540,11944,0,32,50,182,88,16,29,False
추워졸려배고파,Akali,TOP,15,11,3,5,4.571428571428571,171,0,2,6.862876254180602,12032,482.8896321070234,20.81913034450539,23,7,4,5,4,0.923076923076923,0.2809364548494983,0.1605351170568562,0.1605351170568562,11.330049261083744,26643,1520,24320,802,1069.2842809364547,30.31954844436352,0.6421404682274248,50.0,1,0,0,0,6869,123,9104,2,0,3031,3031,4650,0,16776,0,3,92,759,116,8,24,True
mikasa3,Viego,JUNGLE,15,10,4,7,3.7777777777777777,45,83,15,1.806020066889632,12173,488.5484949832776,21.063104528230063,20,4,4,8,2,0.8026755852842808,0.1605351170568562,0.0802675585284281,0.1605351170568562,9.852216748768473,19182,17203,1046,931,769.8461538461538,21.828982406627674,0.6822742474916388,53.125,0,0,0,0,5543,10,5825,0,1,0,0,16301,0,25457,0,20,322,931,80,4,19,True
Bae Suzy,Leblanc,MIDDLE,16,3,3,6,2.5714285714285716,244,0,4,9.792642140468226,14195,569.6989966555184,24.56179814164345,25,10,3,6,5,1.0033444816053512,0.4013377926421404,0.2006688963210702,0.12040133779264213,12.31527093596059,16451,6308,10143,0,660.2408026755852,18.721123426724628,0.3612040133779264,28.125,0,0,0,0,7028,129,6981,0,0,9542,9542,8574,0,10569,0,13,37,1361,87,6,25,True
tripup,Tristana,BOTTOM,14,6,5,7,2.3636363636363638,192,10,0,7.705685618729096,11201,449.5384615384615,19.381239942553595,29,10,7,1,0,1.1638795986622072,0.4013377926421404,0.0,0.2809364548494983,14.285714285714285,19782,17487,2143,151,793.9264214046823,22.511778227917244,0.5217391304347826,40.625,1,0,0,0,5828,123,5612,0,0,4091,4091,4202,0,8805,0,5,34,379,163,2,23,True
Let me sup,Rakan,UTILITY,13,2,2,18,8.0,45,0,0,1.806020066889632,8192,328.7759197324415,14.1747270430675,106,52,12,11,9,4.254180602006689,2.0869565217391304,0.3612040133779264,0.4816053511705685,52.21674876847291,5816,1244,3948,624,233.4180602006689,6.6185674943669355,0.8026755852842808,62.5,0,0,0,0,3843,29,4127,1,0,149,149,8879,3547,17372,2965,23,45,640,37,14,30,True
어쩌라고맞짱뜰까,Renekton,TOP,11,2,0,0,4.0,143,0,0,9.336235038084874,7008,457.54080522306856,20.20120492346718,11,6,1,1,1,0.7181719260065288,0.39173014145810664,0.06528835690968444,0.06528835690968444,15.277777777777779,5026,4510,515,0,328.139281828074,14.227078438588048,0.1305767138193689,10.526315789473683,0,0,0,0,6897,142,8219,2,0,1469,1469,3005,0,5932,0,5,12,1669,0,2,14,True
Faker 십년 팬,Nidalee,JUNGLE,10,5,0,6,22.0,1,56,16,0.06528835690968444,7614,497.1055495103373,21.948055691677958,15,3,1,2,2,0.9793253536452666,0.19586507072905332,0.1305767138193689,0.06528835690968444,20.833333333333336,9581,1086,8363,131,625.5277475516866,27.12089902907125,0.7181719260065288,57.89473684210527,1,0,0,0,7524,1,6411,1,0,1275,1275,9680,623,6105,0,2,114,661,0,3,15,True
